"TypeCode,""FreqCode"",""RefPeriodId"",""RefYear"",""RefMonth"",""Period"",""ReporterCode"",""ReporterISO"",""ReporterDesc"",""FlowCode"",""FlowDesc"",""PartnerCode"",""PartnerISO"",""PartnerDesc"",""Partner2Code"",""Partner2ISO"",""Partner2Desc"",""ClassificationCode"",""ClassificationSearchCode"",""IsOriginalClassification"",""CmdCode"",""CmdDesc"",""AggrLevel"",""IsLeaf"",""CustomsCode"",""CustomsDesc"",""MosCode"",""MotCode"",""MotDesc"",""QtyUnitCode"",""QtyUnitAbbr"",""Qty"",""IsQtyEstimated"",""AltQtyUnitCode"",""AltQtyUnitAbbr"",""AltQty"",""IsAltQtyEstimated"",""NetWgt"",""IsNetWgtEstimated"",""GrossWgt"",""IsGrossWgtEstimated"",""Cifvalue"",""Fobvalue"",""PrimaryValue"",""LegacyEstimationFlag"",""IsReported"",""IsAggregate"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""484"",""MEX"",""Mexico"",""X"",""Export"",""0"",""W00"",""World"",""0"",""W00"",""World"",""H4"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""47738020069.101"",""true"",""-1"",""N/A"",""0"",""false"",""47738020069.101"",""true"",""0"",""false"",,""22361179935"",""22361179935"",""6"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""484"",""MEX"",""Mexico"",""X"",""Export"",""490"",""S19"",""Other Asia, nes"",""0"",""W00"",""World"",""H4"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""13103755380.953"",""true"",""-1"",""N/A"",""0"",""false"",""13103755380.953"",""true"",""0"",""false"",,""6137988787"",""6137988787"",""6"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""484"",""MEX"",""Mexico"",""X"",""Export"",""568"",""E19"",""Other Europe, nes"",""0"",""W00"",""World"",""H4"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""7530139723.91"",""true"",""-1"",""N/A"",""0"",""false"",""7530139723.91"",""true"",""0"",""false"",,""3527226497"",""3527226497"",""6"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""484"",""MEX"",""Mexico"",""X"",""Export"",""636"",""A79"",""Rest of America, nes"",""0"",""W00"",""World"",""H4"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""27104124964.237"",""true"",""-1"",""N/A"",""0"",""false"",""27104124964.237"",""true"",""0"",""false"",,""12695964651"",""12695964651"",""6"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""496"",""MNG"",""Mongolia"",""X"",""Export"",""0"",""W00"",""World"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""887502090"",""false"",""19"",""BBL"",""6545208"",""false"",""887502090"",""false"",""0"",""false"",,""366665785.66"",""366665785.66"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""496"",""MNG"",""Mongolia"",""X"",""Export"",""156"",""CHN"",""China"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""887502090"",""false"",""19"",""BBL"",""6545208"",""false"",""887502090"",""false"",""0"",""false"",,""366665785.66"",""366665785.66"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""498"",""MDA"",""Rep. of Moldova"",""X"",""Export"",""0"",""W00"",""World"",""0"",""W00"",""World"",""H4"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""579795"",""false"",""8"",""kg"",""579795"",""false"",""579795"",""false"",""0"",""false"",,""179288"",""179288"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""498"",""MDA"",""Rep. of Moldova"",""X"",""Export"",""642"",""ROU"",""Romania"",""0"",""W00"",""World"",""H4"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""579795"",""false"",""8"",""kg"",""579795"",""false"",""579795"",""false"",""0"",""false"",,""179288"",""179288"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""512"",""OMN"",""Oman"",""X"",""Export"",""0"",""W00"",""World"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""41952617151.638"",""true"",""-1"",""N/A"",""0"",""false"",""41952617151.638"",""true"",""0"",""false"",,""19651213425.149"",""19651213425.149"",""6"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""512"",""OMN"",""Oman"",""X"",""Export"",""899"",""_X "",""Areas, nes"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""41952617151.638"",""true"",""-1"",""N/A"",""0"",""false"",""41952617151.638"",""true"",""0"",""false"",,""19651213425.149"",""19651213425.149"",""6"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""516"",""NAM"",""Namibia"",""X"",""Export"",""0"",""W00"",""World"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""18827.471"",""true"",""8"",""kg"",""18682.45"",""false"",""18827.471"",""true"",""0"",""false"",,""53675.485"",""53675.485"",""6"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""516"",""NAM"",""Namibia"",""X"",""Export"",""24"",""AGO"",""Angola"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""1326.41"",""false"",""8"",""kg"",""1326.41"",""false"",""1326.41"",""false"",""0"",""false"",,""7931.798"",""7931.798"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""516"",""NAM"",""Namibia"",""X"",""Export"",""56"",""BEL"",""Belgium"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""82.45"",""true"",""8"",""kg"",""12.5"",""false"",""82.45"",""true"",""0"",""false"",,""299.215"",""299.215"",""6"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""516"",""NAM"",""Namibia"",""X"",""Export"",""60"",""BMU"",""Bermuda"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""2690"",""false"",""8"",""kg"",""2690"",""false"",""2690"",""false"",""0"",""false"",,""7538.174"",""7538.174"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""516"",""NAM"",""Namibia"",""X"",""Export"",""276"",""DEU"",""Germany"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""3.5"",""false"",""8"",""kg"",""3.5"",""false"",""3.5"",""false"",""0"",""false"",,""15.745"",""15.745"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""516"",""NAM"",""Namibia"",""X"",""Export"",""300"",""GRC"",""Greece"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""8.5"",""false"",""8"",""kg"",""8.5"",""false"",""8.5"",""false"",""0"",""false"",,""8.761"",""8.761"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""516"",""NAM"",""Namibia"",""X"",""Export"",""392"",""JPN"",""Japan"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""2"",""false"",""8"",""kg"",""2"",""false"",""2"",""false"",""0"",""false"",,""0.692"",""0.692"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""516"",""NAM"",""Namibia"",""X"",""Export"",""528"",""NLD"",""Netherlands"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""16.7"",""false"",""8"",""kg"",""16.7"",""false"",""16.7"",""false"",""0"",""false"",,""21.203"",""21.203"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""516"",""NAM"",""Namibia"",""X"",""Export"",""579"",""NOR"",""Norway"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""160.97"",""true"",""8"",""kg"",""85.9"",""false"",""160.97"",""true"",""0"",""false"",,""809.709"",""809.709"",""6"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""516"",""NAM"",""Namibia"",""X"",""Export"",""591"",""PAN"",""Panama"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""724"",""false"",""8"",""kg"",""724"",""false"",""724"",""false"",""0"",""false"",,""1875.043"",""1875.043"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""516"",""NAM"",""Namibia"",""X"",""Export"",""608"",""PHL"",""Philippines"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""210"",""false"",""8"",""kg"",""210"",""false"",""210"",""false"",""0"",""false"",,""608.245"",""608.245"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""516"",""NAM"",""Namibia"",""X"",""Export"",""702"",""SGP"",""Singapore"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""15.6"",""false"",""8"",""kg"",""15.6"",""false"",""15.6"",""false"",""0"",""false"",,""84.021"",""84.021"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""516"",""NAM"",""Namibia"",""X"",""Export"",""710"",""ZAF"",""South Africa"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""254.2"",""false"",""8"",""kg"",""254.2"",""false"",""254.2"",""false"",""0"",""false"",,""250.092"",""250.092"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""516"",""NAM"",""Namibia"",""X"",""Export"",""724"",""ESP"",""Spain"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""11550.2"",""false"",""8"",""kg"",""11550.2"",""false"",""11550.2"",""false"",""0"",""false"",,""29235.87"",""29235.87"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""516"",""NAM"",""Namibia"",""X"",""Export"",""757"",""CHE"",""Switzerland"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""1680"",""false"",""8"",""kg"",""1680"",""false"",""1680"",""false"",""0"",""false"",,""4508.68"",""4508.68"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""516"",""NAM"",""Namibia"",""X"",""Export"",""784"",""ARE"",""United Arab Emirates"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""27.8"",""false"",""8"",""kg"",""27.8"",""false"",""27.8"",""false"",""0"",""false"",,""288.828"",""288.828"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""516"",""NAM"",""Namibia"",""X"",""Export"",""826"",""GBR"",""United Kingdom"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""48.41"",""false"",""8"",""kg"",""48.41"",""false"",""48.41"",""false"",""0"",""false"",,""167.22"",""167.22"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""516"",""NAM"",""Namibia"",""X"",""Export"",""842"",""USA"",""USA"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""26.73"",""false"",""8"",""kg"",""26.73"",""false"",""26.73"",""false"",""0"",""false"",,""32.187"",""32.187"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""528"",""NLD"",""Netherlands"",""X"",""Export"",""0"",""W00"",""World"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""205409425"",""false"",""8"",""kg"",""205409425"",""false"",""205409425"",""false"",""0"",""false"",,""75436807.086"",""75436807.086"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""528"",""NLD"",""Netherlands"",""X"",""Export"",""36"",""AUS"",""Australia"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""47025"",""false"",""8"",""kg"",""47025"",""false"",""47025"",""false"",""0"",""false"",,""21844.998"",""21844.998"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""528"",""NLD"",""Netherlands"",""X"",""Export"",""40"",""AUT"",""Austria"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""19"",""false"",""8"",""kg"",""19"",""false"",""19"",""false"",""0"",""false"",,""14.552"",""14.552"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""528"",""NLD"",""Netherlands"",""X"",""Export"",""56"",""BEL"",""Belgium"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""20561720"",""false"",""8"",""kg"",""20561720"",""false"",""20561720"",""false"",""0"",""false"",,""11006197.454"",""11006197.454"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""528"",""NLD"",""Netherlands"",""X"",""Export"",""100"",""BGR"",""Bulgaria"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""47"",""false"",""8"",""kg"",""47"",""false"",""47"",""false"",""0"",""false"",,""35.821"",""35.821"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""528"",""NLD"",""Netherlands"",""X"",""Export"",""156"",""CHN"",""China"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""36266608"",""false"",""8"",""kg"",""36266608"",""false"",""36266608"",""false"",""0"",""false"",,""15528651.651"",""15528651.651"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""528"",""NLD"",""Netherlands"",""X"",""Export"",""180"",""COD"",""Dem. Rep. of the Congo"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""351"",""false"",""8"",""kg"",""351"",""false"",""351"",""false"",""0"",""false"",,""166.79"",""166.79"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""528"",""NLD"",""Netherlands"",""X"",""Export"",""191"",""HRV"",""Croatia"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""266"",""false"",""8"",""kg"",""266"",""false"",""266"",""false"",""0"",""false"",,""185.82"",""185.82"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""528"",""NLD"",""Netherlands"",""X"",""Export"",""196"",""CYP"",""Cyprus"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""60"",""false"",""8"",""kg"",""60"",""false"",""60"",""false"",""0"",""false"",,""43.656"",""43.656"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""528"",""NLD"",""Netherlands"",""X"",""Export"",""208"",""DNK"",""Denmark"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""4002170"",""false"",""8"",""kg"",""4002170"",""false"",""4002170"",""false"",""0"",""false"",,""2180300.979"",""2180300.979"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""528"",""NLD"",""Netherlands"",""X"",""Export"",""233"",""EST"",""Estonia"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""122"",""false"",""8"",""kg"",""122"",""false"",""122"",""false"",""0"",""false"",,""85.074"",""85.074"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""528"",""NLD"",""Netherlands"",""X"",""Export"",""246"",""FIN"",""Finland"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""4"",""false"",""8"",""kg"",""4"",""false"",""4"",""false"",""0"",""false"",,""3.358"",""3.358"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""528"",""NLD"",""Netherlands"",""X"",""Export"",""251"",""FRA"",""France"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""4563450"",""false"",""8"",""kg"",""4563450"",""false"",""4563450"",""false"",""0"",""false"",,""1660346.363"",""1660346.363"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""528"",""NLD"",""Netherlands"",""X"",""Export"",""268"",""GEO"",""Georgia"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""4"",""false"",""8"",""kg"",""4"",""false"",""4"",""false"",""0"",""false"",,""1.119"",""1.119"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""528"",""NLD"",""Netherlands"",""X"",""Export"",""276"",""DEU"",""Germany"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""3024680"",""false"",""8"",""kg"",""3024680"",""false"",""3024680"",""false"",""0"",""false"",,""1491359.098"",""1491359.098"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""528"",""NLD"",""Netherlands"",""X"",""Export"",""292"",""GIB"",""Gibraltar"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""9378050"",""false"",""8"",""kg"",""9378050"",""false"",""9378050"",""false"",""0"",""false"",,""5056448.269"",""5056448.269"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""528"",""NLD"",""Netherlands"",""X"",""Export"",""300"",""GRC"",""Greece"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""6"",""false"",""8"",""kg"",""6"",""false"",""6"",""false"",""0"",""false"",,""5.597"",""5.597"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""528"",""NLD"",""Netherlands"",""X"",""Export"",""376"",""ISR"",""Israel"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""15"",""false"",""8"",""kg"",""15"",""false"",""15"",""false"",""0"",""false"",,""3.358"",""3.358"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""528"",""NLD"",""Netherlands"",""X"",""Export"",""398"",""KAZ"",""Kazakhstan"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""1461"",""false"",""8"",""kg"",""1461"",""false"",""1461"",""false"",""0"",""false"",,""694.025"",""694.025"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""528"",""NLD"",""Netherlands"",""X"",""Export"",""428"",""LVA"",""Latvia"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""21"",""false"",""8"",""kg"",""21"",""false"",""21"",""false"",""0"",""false"",,""14.552"",""14.552"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""528"",""NLD"",""Netherlands"",""X"",""Export"",""440"",""LTU"",""Lithuania"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""1"",""false"",""8"",""kg"",""1"",""false"",""1"",""false"",""0"",""false"",,""1.119"",""1.119"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""528"",""NLD"",""Netherlands"",""X"",""Export"",""442"",""LUX"",""Luxembourg"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""17"",""false"",""8"",""kg"",""17"",""false"",""17"",""false"",""0"",""false"",,""12.313"",""12.313"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""528"",""NLD"",""Netherlands"",""X"",""Export"",""458"",""MYS"",""Malaysia"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""71609600"",""false"",""8"",""kg"",""71609600"",""false"",""71609600"",""false"",""0"",""false"",,""16562754.58"",""16562754.58"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""528"",""NLD"",""Netherlands"",""X"",""Export"",""470"",""MLT"",""Malta"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""73"",""false"",""8"",""kg"",""73"",""false"",""73"",""false"",""0"",""false"",,""51.492"",""51.492"",""0"",""true"",""false"","
